Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR31887761,2025-01-03 16:58:43,2025-01-03 16:55:31,17868729,3609483258,17868729,202,2289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887761/SRR31887761.lite.1,SRX27246171,SD14N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533061,SAMN05330585,simple,7227,Drosophila melanogaster,SD14N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,0437964D74AC5C5830787362B16977C5,51B2AEFF4A7D0D2AEA5928BAF4757514
SRR31835511,2024-12-26 16:12:05,2024-12-26 16:08:43,12553570,2535821140,12553570,202,1512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835511/SRR31835511.lite.1,SRX27195834,SD151N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533062,SAMN05330586,simple,7227,Drosophila melanogaster,SD151N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,1026548164C8BF32589B86D64A2A73C2,E0637A103AA2C2F0E8095BA6AC24885C
SRR31835510,2024-12-26 16:12:04,2024-12-26 16:07:37,13184832,1331668032,0,101,864,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835510/SRR31835510.lite.1,SRX27195835,SD17N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533063,SAMN05330587,simple,7227,Drosophila melanogaster,SD17N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,85A8FBA589D164601CD494BD58DD542A,73F2A39F8D3E271E217B4AAB1456BEA1
SRR31835509,2024-12-26 16:17:40,2024-12-26 16:10:25,16070082,3246156564,16070082,202,1994,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835509/SRR31835509.lite.1,SRX27195836,SD18N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533064,SAMN05330588,simple,7227,Drosophila melanogaster,SD18N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,CF412AD631DE6C876B89599B07F6302F,C17DE9C3DF43A7F67B921A8ACE44C8C2
SRR31887762,2025-01-03 16:58:43,2025-01-03 16:55:07,13846807,2797055014,13846807,202,1775,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887762/SRR31887762.lite.1,SRX27246170,SD1N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533065,SAMN05330589,simple,7227,Drosophila melanogaster,SD1N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,F6BFE7123D3E9AD2D51169B3FC968AB8,833F8E25A20B1ACDD56483E03DEB6545
SRR31887779,2025-01-03 16:58:43,2025-01-03 16:55:39,17038195,3441715390,17038195,202,2192,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887779/SRR31887779.lite.1,SRX27246153,SD20N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533067,SAMN05330590,simple,7227,Drosophila melanogaster,SD20N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,3DD14777CA29EE19718C81D64ED0E50E,0E3B45298984C1DC015F608A27EF4D28
SRR31887778,2025-01-05 05:53:42,2025-01-05 05:50:04,13508342,2728685084,13508342,202,1730,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887778/SRR31887778.lite.1,SRX27246154,SD21N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533068,SAMN05330591,simple,7227,Drosophila melanogaster,SD21N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,AEBF3867995ABA2D053DDE453FDD5975,B4E1AE8C8FF7AFD77F888FCABC0BB69F
SRR31887777,2025-01-05 05:53:42,2025-01-05 05:51:09,21567978,4356731556,21567978,202,2923,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887777/SRR31887777.lite.1,SRX27246155,SD23N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533069,SAMN05330592,simple,7227,Drosophila melanogaster,SD23N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,EB6CF5660E2BF7A18C4C4BECD5159802,51EFF4C583A76B72D8930C7CF509E772
SRR31835439,2024-12-26 16:12:01,2024-12-26 16:08:49,14353588,2899424776,14353588,202,1770,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835439/SRR31835439.lite.1,SRX27195906,SD24N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533070,SAMN05330593,simple,7227,Drosophila melanogaster,SD24N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,EBB703EBFFEE31D6C9F2EE56EAA51991,06AB275532801629005A9EA99A5E415A
SRR31887776,2025-01-03 16:59:18,2025-01-03 16:56:25,21613376,4365901952,21613376,202,2778,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887776/SRR31887776.lite.1,SRX27246156,SD25N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533071,SAMN05330594,simple,7227,Drosophila melanogaster,SD25N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,BDE5D5551D99F1C6825FC429DAE7DE62,908E0AFCA3BC2E73BEF733EC17B105DD
SRR31835437,2024-12-26 16:12:11,2024-12-26 16:09:44,17574563,3550061726,17574563,202,2086,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835437/SRR31835437.lite.1,SRX27195908,SD27N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533072,SAMN05330595,simple,7227,Drosophila melanogaster,SD27N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,26E47A099E655CAE7F556249A634E3E8,80AFE4D67505E091D1967C3E3CEC220C
SRR31887775,2025-01-03 16:58:43,2025-01-03 16:54:59,12167376,2457809952,12167376,202,1551,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887775/SRR31887775.lite.1,SRX27246157,SD28N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533073,SAMN05330596,simple,7227,Drosophila melanogaster,SD28N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,27D050564BE61D6C997BAF642AE779B0,93EA5F720CED860D27D38365E4A7107E
SRR31835435,2024-12-26 16:12:03,2024-12-26 16:07:51,15629794,3157218388,15629794,202,1915,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835435/SRR31835435.lite.1,SRX27195910,SD29N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533074,SAMN05330597,simple,7227,Drosophila melanogaster,SD29N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,692B4E52918D61531D4CE4FC4EFBE3B7,1C955FC613C2055D17BCB5D5276BE2EF
SRR31887774,2025-01-03 16:58:43,2025-01-03 16:54:42,9690989,1957579778,9690989,202,1241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887774/SRR31887774.lite.1,SRX27246158,SD32N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533075,SAMN05330598,simple,7227,Drosophila melanogaster,SD32N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,32F817B3D4C392C1190662ED127F96EA,072D12DD49C772A939B27B3455D40176
SRR31887773,2025-01-03 16:58:43,2025-01-03 16:55:16,14319924,2892624648,14319924,202,1812,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887773/SRR31887773.lite.1,SRX27246159,SD35N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533076,SAMN05330599,simple,7227,Drosophila melanogaster,SD35N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,F3AA52D8466E745CCFFA8E765212517D,85AE12C7A24C09433DA5D531C932C77F
SRR31835431,2024-12-26 16:12:03,2024-12-26 16:08:52,12262456,2477016112,12262456,202,1495,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835431/SRR31835431.lite.1,SRX27195914,SD37N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533078,SAMN05330600,simple,7227,Drosophila melanogaster,SD37N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,E953EF180AE1D904342C3C2843A3FE2E,AA8887F74E1915104A117351D86B165C
SRR31887772,2025-01-03 16:58:44,2025-01-03 16:56:03,20153390,4070984780,20153390,202,2571,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887772/SRR31887772.lite.1,SRX27246160,SD38N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533079,SAMN05330601,simple,7227,Drosophila melanogaster,SD38N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,9F8258AE444C48CA9C6C1A0B7A83D88C,50054FDA7777810D22E963290145FA75
SRR31835429,2024-12-26 16:12:03,2024-12-26 16:08:30,19133803,3865028206,19133803,202,2395,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835429/SRR31835429.lite.1,SRX27195916,SD39N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533080,SAMN05330602,simple,7227,Drosophila melanogaster,SD39N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,2469224730D745C1B1079196BAF5CC71,EA0D6D5EA237D89DC21833B403BA1AF5
SRR31835428,2024-12-26 16:12:01,2024-12-26 16:07:12,9969537,2013846474,9969537,202,1238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835428/SRR31835428.lite.1,SRX27195917,SD3N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533081,SAMN05330603,simple,7227,Drosophila melanogaster,SD3N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,E8824431F627101132E3FD26E4C9FB0E,DF9E0366A9578A788D4F126C0FF94BE0
SRR31835427,2024-12-26 16:12:03,2024-12-26 16:09:03,12103195,2444845390,12103195,202,1492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835427/SRR31835427.lite.1,SRX27195918,SD42N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533082,SAMN05330604,simple,7227,Drosophila melanogaster,SD42N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,72AEEA5DB9AB9BA084F66309A7FD915C,C6CF15D1E1F6C89DAA1546821EE2CED3
SRR31835426,2024-12-26 16:12:03,2024-12-26 16:07:45,12479428,2520844456,12479428,202,1529,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835426/SRR31835426.lite.1,SRX27195919,SD43N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533083,SAMN05330605,simple,7227,Drosophila melanogaster,SD43N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,AF76AF9EC7456F9BE31D57A7C3AE973A,575B3F6F2BD726074068983282D140F4
SRR31887770,2025-01-03 16:58:43,2025-01-03 16:54:53,10488336,2118643872,10488336,202,1357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887770/SRR31887770.lite.1,SRX27246162,SD44N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533084,SAMN05330606,simple,7227,Drosophila melanogaster,SD44N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,B0CB4399BE3D73036282C00D3E6025F6,EBAF58AAD97BD2835FA262A7B7D7087C
SRR31835424,2024-12-26 16:17:41,2024-12-26 16:10:44,14799234,2989445268,14799234,202,1775,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835424/SRR31835424.lite.1,SRX27195921,SD47N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533085,SAMN05330607,simple,7227,Drosophila melanogaster,SD47N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,AF8524CD5767DC66FFB5B05AB9D14F76,7D2648194D3812C005209E16764F893A
SRR31835423,2024-12-26 16:17:42,2024-12-26 16:09:49,14085569,2845284938,14085569,202,1688,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835423/SRR31835423.lite.1,SRX27195922,SD48N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533086,SAMN05330608,simple,7227,Drosophila melanogaster,SD48N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,08D5A43601DF87EDD06C93352921446D,6FDF93A7A9870FAEB9B7246370384682
SRR31835422,2024-12-26 16:12:03,2024-12-26 16:09:03,13409437,2708706274,13409437,202,1643,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835422/SRR31835422.lite.1,SRX27195923,SD49N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533087,SAMN05330609,simple,7227,Drosophila melanogaster,SD49N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,B058EB4DB79F2A7982AB609A7D83587B,933B1DCD3988A2117FCC6D5250960019
SRR31835420,2024-12-26 16:12:03,2024-12-26 16:08:37,16133293,3258925186,16133293,202,1979,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835420/SRR31835420.lite.1,SRX27195925,SD51N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533089,SAMN05330610,simple,7227,Drosophila melanogaster,SD51N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,6C7194C8CA2A664E716DFE715C286ABE,E1A4EE0FAB5F6281F5989751406F4918
SRR31835419,2024-12-26 16:12:03,2024-12-26 16:09:18,10709734,2163366268,10709734,202,1289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835419/SRR31835419.lite.1,SRX27195926,SD53N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533090,SAMN05330611,simple,7227,Drosophila melanogaster,SD53N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,9B7E060251CE8DE7DBDBDD765533658C,6D6628F860F963D1D1782C445C00CB22
SRR31835418,2024-12-26 16:12:03,2024-12-26 16:08:19,12756269,2576766338,12756269,202,1577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835418/SRR31835418.lite.1,SRX27195927,SD54N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533091,SAMN05330612,simple,7227,Drosophila melanogaster,SD54N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,89DA094E82D1F44AB332E4E822E8BD08,B757957AD8FC482920E2FCFC575953C7
SRR31835417,2024-12-26 16:12:06,2024-12-26 16:09:17,11429679,2308795158,11429679,202,1407,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835417/SRR31835417.lite.1,SRX27195928,SD55N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533092,SAMN05330613,simple,7227,Drosophila melanogaster,SD55N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,A43FDA5B37427075AE939C0903A33D15,E73405D4B45D9892B7C0AFE80F19E1BB
SRR31835416,2024-12-26 16:12:00,2024-12-26 16:08:59,14359300,2900578600,14359300,202,1810,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835416/SRR31835416.lite.1,SRX27195929,SD56N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533093,SAMN05330614,simple,7227,Drosophila melanogaster,SD56N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,9B55E4A63E8F0C0D690433CDB701FCA4,65F70CF1A4162E2A7EE8C375B3BC0D84
SRR31835415,2024-12-26 16:09:46,2024-12-26 16:07:01,8857452,1789205304,8857452,202,1123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835415/SRR31835415.lite.1,SRX27195930,SD59N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533094,SAMN05330615,simple,7227,Drosophila melanogaster,SD59N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,B403F226E82FBBE984F729D2FB703F46,E13E91EDA036BD3B7CEADE64B499A6BF
SRR31887769,2025-01-03 16:58:43,2025-01-03 16:55:31,15032404,3036545608,15032404,202,1926,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887769/SRR31887769.lite.1,SRX27246163,SD5N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533095,SAMN05330616,simple,7227,Drosophila melanogaster,SD5N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,D1AC99134E5ECA1C0578F5C45810E6AF,1B95FA5CE3BC2ECE30A7CB7B81501D51
SRR31835413,2024-12-26 16:12:02,2024-12-26 16:07:42,13942425,2816369850,13942425,202,1736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835413/SRR31835413.lite.1,SRX27195932,SD63N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533096,SAMN05330617,simple,7227,Drosophila melanogaster,SD63N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,1B7B84F8A6987A9A28DC9C3F215A35F2,47A3BD7D2DA745F570634CC40CE3A951
SRR31835412,2024-12-26 16:12:02,2024-12-26 16:07:22,10379253,2096609106,10379253,202,1252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835412/SRR31835412.lite.1,SRX27195933,SD64N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533097,SAMN05330618,simple,7227,Drosophila melanogaster,SD64N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,1294E7FC7CAA9CAA4B7E54F023A12F85,760B4577445871B272BAE5B2D817B5A6
SRR31835411,2024-12-26 16:12:00,2024-12-26 16:08:44,19257510,3890017020,19257510,202,2586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835411/SRR31835411.lite.1,SRX27195934,SD65N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533098,SAMN05330619,simple,7227,Drosophila melanogaster,SD65N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,10E9AC5D465877AB5396B0F491002889,595279F4974D98637A57E73487A86590
SRR31835409,2024-12-26 16:12:02,2024-12-26 16:08:07,10562599,2133644998,10562599,202,1243,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835409/SRR31835409.lite.1,SRX27195936,SD68N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533100,SAMN05330620,simple,7227,Drosophila melanogaster,SD68N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,208EB43B80B14729D13BC356382B3B5C,B8C63E91E44B4623AD285027B5EBB03A
SRR31835408,2024-12-26 16:12:02,2024-12-26 16:07:40,12806267,2586865934,12806267,202,1566,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835408/SRR31835408.lite.1,SRX27195937,SD71N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533101,SAMN05330621,simple,7227,Drosophila melanogaster,SD71N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,EE21640B17B394AADB9DA704A25D165F,1EDB4416CB8A154B2D00B79024521B14
SRR31835407,2024-12-26 16:12:02,2024-12-26 16:07:33,13698191,2767034582,13698191,202,1672,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835407/SRR31835407.lite.1,SRX27195938,SD72N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533102,SAMN05330622,simple,7227,Drosophila melanogaster,SD72N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,EF3C9AEDA40316A765B61249282E3350,5D01B56FD233E18170DDB6246CDF61B0
SRR31835406,2024-12-26 16:12:02,2024-12-26 16:08:16,17702908,3575987416,17702908,202,2200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835406/SRR31835406.lite.1,SRX27195939,SD73N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533103,SAMN05330623,simple,7227,Drosophila melanogaster,SD73N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,FC607F1A0C07EAA498053CC0A74681D4,5BFEDEBA5734BE1EED3C46931E93C30E
SRR31835405,2024-12-26 16:12:02,2024-12-26 16:08:55,11914132,2406654664,11914132,202,1457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835405/SRR31835405.lite.1,SRX27195940,SD77N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533104,SAMN05330624,simple,7227,Drosophila melanogaster,SD77N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,BF4FC7366E9D7A5BA49C0D4436CE144D,1BFEBA691D5C37300A3E033EE75FF8F3
SRR31835404,2024-12-26 16:17:42,2024-12-26 16:10:57,14803774,2990362348,14803774,202,1772,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835404/SRR31835404.lite.1,SRX27195941,SD78N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533105,SAMN05330625,simple,7227,Drosophila melanogaster,SD78N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,B68E6B50D481E2B6AAC7FC89B73B9249,C7716BDFEB16B879873CA5F136D04647
